[13340770, 10245376, 17074484, 13492363, 11401175, 6174441, 8478737, 3503054, 15070041, 5738600]
[16004201, 17768317, 19228521, 9563780, 15675567, 5015172, 11375832, 19050173, 1774657, 1783495]
[1251585, 7941010, 17219611, 6610150, 11294597, 4278393, 1492076, 2263464, 14362462, 15164721]
[7605416, 4458651, 13946905, 15865677, 1560301, 5480940, 14362757, 3617879, 6315473, 855721]
[16082155, 5651764, 624651, 5652716, 18568404, 15985320, 12458818, 13501537, 14910768, 8722801]
[14509011, 5029232, 4536780, 5021633, 18087392, 2921134, 13497956, 7343708, 5390424, 13494506]
[7054985, 17079481, 5015225, 13174823, 16115751, 18559431, 5022126, 9574241, 14841284, 6214580]
[10942110, 1602435, 10532700, 12438309, 10919660, 13489913, 15982586, 1780710, 16118489, 17078294]
[2504590, 8703309, 18552784, 613355, 15063445, 7054785, 7063784, 14919555, 5218364, 632475]
[13228309, 1498253, 7298337, 13493884, 8949498, 11738524, 19039115, 11156283, 12220545, 18299577]
[17133010, 13490510, 12661173, 16088569, 14839105, 15240328, 5655800, 17131095, 14902196, 8722602]
[12459555, 2504590, 5639180, 5211576, 15242854, 18559067, 613355, 10922290, 10940225, 15063445]
[16084717, 631879, 7051010, 2943639, 2943684, 17072268, 14915559, 13479921, 17080035, 5650865]
[6223717, 1771308, 13191527, 2928739, 12667260, 17071036, 13522502, 7061288, 15080135, 18101956]
[16912017, 19223346, 16122881, 7121292, 16061554, 5218364, 15919545, 8082797, 13496404, 5130892]
[6192841, 7951314, 11629864, 6774381, 15880757, 9553944, 12065545, 5817345, 18584353, 3542989]
[18271956, 3050455, 16077230, 8617280, 9110029, 14669958, 10471397, 10736641, 5859270, 15064556]
[15087055, 613357, 15065998, 17069602, 4541898, 13398296, 17124818, 10930887, 15989057, 8371031]
[15601844, 5711843, 5077145, 10920469, 4722770, 4632447, 17468570, 2939212, 9860679, 15717949]
[1973154, 2779060, 2080919, 8440707, 18558964, 18559067, 16003584, 1771885, 9487414, 11630110]
[10822643, 9069807, 18811983, 7014584, 4771506, 4332136, 9055978, 549500, 6561968, 8967343]
[14507284, 18101959, 4550547, 17115936, 2937223, 14850396, 15238201, 9575995, 17079481, 12451856]
[7433055, 4588037, 6640726, 6959986, 3334638, 294128, 10406732, 6310810, 16532353, 5573427]
[16608461, 18574788, 17333724, 17133010, 8722602, 629308, 17070790, 18572581, 19241167, 7044655]
